Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street
12-09-2020 00:00,04-11-2020 00:00,2200,17,Devonshire,1762,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,21100    SUPERIOR                     ST,
12-09-2020 00:00,06-05-2020 00:00,305,8,West LA,811,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0394 0344 0346,46,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,TRAMONTO                     DR,VICINO                       WY
12-09-2020 00:00,06-05-2020 00:00,1800,13,Newton,1367,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0385 0344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,420,,,,1800 E  46TH                         ST,
12-09-2020 00:00,06-05-2020 00:00,1815,7,Wilshire,706,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300,40,M,W,104,DRIVEWAY,,,IC,Invest Cont,331,,,,800 N  SYCAMORE                     AV,
12-09-2020 00:00,06-01-2020 00:00,800,18,Southeast,1834,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,300 E  104TH                        ST,
12-09-2020 00:00,06-01-2020 00:00,2359,8,West LA,808,1,310,BURGLARY,0358 1609 0321 0344 1822 1402,58,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,998,,,2900    DEEP CANYON                  DR,
01-02-2020 00:00,01-01-2020 00:00,1740,13,Newton,1365,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,40,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,1400 E  48TH                         ST,
01-02-2020 00:00,01-01-2020 00:00,1040,13,Newton,1391,1,210,ROBBERY,1822 0334 0325 0416,0,M,W,242,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,6300 S  BROADWAY,
01-02-2020 00:00,01-01-2020 00:00,730,9,Van Nuys,998,1,310,BURGLARY,0329 1822,55,M,W,108,PARKING LOT,,,IC,Invest Cont,310,998,,,4200    FULTON                       AV,
01-02-2020 00:00,01-01-2020 00:00,1000,15,N Hollywood,1591,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 2004,0,M,W,402,MARKET,,,IC,Invest Cont,745,,,,VENTURA                      BL,COLDWATER CANYON             AV
02-02-2020 00:00,01-01-2020 00:00,1500,21,Topanga,2136,2,940,EXTORTION,0337 1913 0443 0344,20,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,940,,,,7300    ETON                         AV,
02-05-2020 00:00,02-04-2020 00:00,2200,12,77th Street,1265,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,8000 S  VERMONT                      AV,
02-05-2020 00:00,04-12-2020 00:00,2015,7,Wilshire,782,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),344,37,M,H,101,STREET,,,IC,Invest Cont,420,,,,1800 S  FAIRFAX                      AV,
02-05-2020 00:00,04-12-2020 00:00,1,5,Harbor,569,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0311,0,X,X,725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,,IC,Invest Cont,740,,,,SIGNAL,BERTH
07-01-2020 00:00,04-12-2020 00:00,1540,7,Wilshire,701,1,310,BURGLARY,1822,31,M,O,405,CLOTHING STORE,,,IC,Invest Cont,310,,,,8200 W  MELROSE                      AV,
07-01-2020 00:00,04-12-2020 00:00,745,20,Olympic,2053,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,1000 S  HARVARD                      BL,
09-08-2020 00:00,09-07-2020 00:00,1430,14,Pacific,1436,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0344 0386,39,F,W,101,STREET,,,IC,Invest Cont,420,,,,VENICE                       BL,SAWTELLE
07-09-2020 00:00,07-09-2020 00:00,300,6,Hollywood,678,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0416 0913,17,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,230,,,,900 N  OXFORD                       AV,
04-06-2020 00:00,04-05-2020 00:00,1715,10,West Valley,1044,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,18300    HATTERAS                     ST,
04-02-2021 00:00,08-09-2020 00:00,1130,7,Wilshire,734,1,761,BRANDISH WEAPON,0334 2021,35,F,O,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761,,,,6200 W  3RD                          ST,
04-02-2021 00:00,08-09-2020 00:00,1445,7,Wilshire,719,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 1820 0913 1609,29,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,930,,,,500 N  ROSSMORE                     AV,
04-02-2021 00:00,08-09-2020 00:00,1210,20,Olympic,2014,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0444,25,F,B,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,100 S  NORMANDIE                    AV,
05-10-2020 00:00,05-10-2020 00:00,1930,21,Topanga,2143,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1606 1202,69,M,O,108,PARKING LOT,,,IC,Invest Cont,420,,,,6300    FALLBROOK                    AV,
05-10-2020 00:00,05-10-2020 00:00,1,12,77th Street,1213,1,330,BURGLARY FROM VEHICLE,344,31,F,H,101,STREET,,,IC,Invest Cont,330,,,,W  57TH                         ST,S  WILTON                       PL
05-10-2020 00:00,05-10-2020 00:00,1107,13,Newton,1367,1,210,ROBBERY,2048 0429 0344 0352 0910 0416 1822 1218,43,M,H,935,MTA - BLUE LINE - WASHINGTON,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,4400    LONG BEACH                   AV,
05-10-2020 00:00,05-10-2020 00:00,344,13,Newton,1381,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,50,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,5800 S  BROADWAY,
05-10-2020 00:00,05-10-2020 00:00,1200,19,Mission,1952,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,60,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,,10000 N  SEPULVEDA                    BL,
05-10-2020 00:00,05-10-2020 00:00,1800,9,Van Nuys,994,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1420 1300 0344,37,M,W,101,STREET,,,IC,Invest Cont,420,,,,3400    COY                          DR,
12-08-2020 00:00,05-10-2020 00:00,900,9,Van Nuys,994,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 0352,52,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,13900    AUBREY                       RD,
07-04-2020 00:00,05-10-2020 00:00,815,8,West LA,893,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,38,F,W,119,"PORCH, RESIDENTIAL",,,AO,Adult Other,440,,,,2700    KELTON                       AV,
07-04-2020 00:00,05-10-2020 00:00,2002,7,Wilshire,767,2,624,BATTERY - SIMPLE ASSAULT,0444 0401,49,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,1300    12TH                         AV,
07-04-2020 00:00,05-10-2020 00:00,25,20,Olympic,2015,2,624,BATTERY - SIMPLE ASSAULT,0305 0416 1822 1206,59,M,H,733,BAR/SPORTS BAR (OPEN DAY & NIGHT),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4100    BEVERLY                      BL,
05-07-2020 00:00,05-07-2020 00:00,1800,18,Southeast,1881,1,761,BRANDISH WEAPON,0334 0603 0361 0913,20,F,H,121,YARD (RESIDENTIAL/BUSINESS),106,UNKNOWN FIREARM,IC,Invest Cont,761,,,,700 W  GARDENA                      BL,
06-09-2020 00:00,06-09-2020 00:00,330,13,Newton,1311,1,310,BURGLARY,0329 0344,0,M,W,203,OTHER BUSINESS,,,AA,Adult Arrest,310,,,,2000 S  FIGUEROA                     ST,
06-09-2020 00:00,06-09-2020 00:00,1630,3,Southwest,327,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0394 1251 2032,22,F,B,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,341,,,,1100 W  28TH                         ST,
06-09-2020 00:00,06-09-2020 00:00,1410,2,Rampart,279,2,901,VIOLATION OF RESTRAINING ORDER,2038 2004,19,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901,,,,900    VALENCIA                     ST,
06-09-2020 00:00,07-12-2020 00:00,2115,21,Topanga,2189,1,330,BURGLARY FROM VEHICLE,344,40,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,LUBAO                        AV,VENTURA                      BL
11-04-2020 00:00,11-04-2020 00:00,1010,4,Hollenbeck,407,2,624,BATTERY - SIMPLE ASSAULT,2004 0416 0913 0562,63,M,H,109,PARK/PLAYGROUND,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,4400    FLORIZEL                     ST,
11-04-2020 00:00,11-04-2020 00:00,450,7,Wilshire,765,2,623,BATTERY POLICE (SIMPLE),1212 0400,0,M,H,726,POLICE FACILITY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,623,,,,4800    VENICE                       BL,
11-04-2020 00:00,11-04-2020 00:00,1800,19,Mission,1966,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0910 1202 1822 0416,72,M,H,124,BUS STOP,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,NORDHOFF,VAN NUYS
11-04-2020 00:00,11-04-2020 00:00,550,5,Harbor,506,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1300 1309,64,M,W,104,DRIVEWAY,,,IC,Invest Cont,331,,,,1300 W  219TH                        ST,
09-07-2020 00:00,09-07-2020 00:00,10,10,West Valley,1075,2,624,BATTERY - SIMPLE ASSAULT,0913 0561 0400 0448 0416,57,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,VENTURA                      BL,LINDLEY                      AV
09-07-2020 00:00,04-10-2020 00:00,800,15,N Hollywood,1555,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344 0385,28,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,331,,,,BAKMAN                       AV,OTSEGO                       ST
09-07-2020 00:00,04-10-2020 00:00,1205,2,Rampart,203,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0216 1822,29,F,W,108,PARKING LOT,,,IC,Invest Cont,440,,,,3900    MARATHON                     ST,
10-10-2020 00:00,10-07-2020 00:00,1800,15,N Hollywood,1522,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AO,Adult Other,510,,,,13100    VANOWEN                      ST,
10-10-2020 00:00,10-07-2020 00:00,140,15,N Hollywood,1517,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 2000,30,F,B,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,11200    VANOWEN                      ST,
10-10-2020 00:00,10-07-2020 00:00,145,3,Southwest,332,2,888,TRESPASSING,1275 1402 1822,19,X,X,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,4400    EXPOSITION                   BL,
10-10-2020 00:00,10-07-2020 00:00,320,1,Central,124,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 2032 1202 0345 1822 0352 0910,61,F,W,124,BUS STOP,,,IC,Invest Cont,440,,,,1ST,LOS ANGELES
10-10-2020 00:00,10-07-2020 00:00,300,21,Topanga,2128,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 0408 0416,21,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,7800    MASON                        AV,
10-10-2020 00:00,10-07-2020 00:00,1638,1,Central,174,1,330,BURGLARY FROM VEHICLE,344,68,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,700 S  SPRING                       ST,
10-10-2020 00:00,06-05-2020 00:00,2300,4,Hollenbeck,473,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1814 2000 0416 0334 0421 0449,39,F,H,101,STREET,102,HAND GUN,IC,Invest Cont,236,,,,4TH                          ST,BOYLE                        ST
10-10-2020 00:00,06-05-2020 00:00,1800,10,West Valley,1011,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1414 1420,25,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,18900    SHERMAN                      WY,
10-10-2020 00:00,06-05-2020 00:00,1315,6,Hollywood,645,1,310,BURGLARY,1300 0344 1822,51,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310,,,,1800    OUTPOST                      DR,
10-10-2020 00:00,06-05-2020 00:00,1150,9,Van Nuys,923,2,624,BATTERY - SIMPLE ASSAULT,2004 0344 0447 0416,34,F,O,406,OTHER STORE,306,ROCK/THROWN OBJECT,IC,Invest Cont,624,,,,VAN NUYS                     BL,KITTRIDGE
10-10-2020 00:00,06-05-2020 00:00,2300,19,Mission,1963,1,330,BURGLARY FROM VEHICLE,1307 0385,47,M,H,101,STREET,,,IC,Invest Cont,330,,,,9800    VESPER                       AV,
11-05-2020 00:00,11-02-2020 00:00,1614,6,Hollywood,649,1,761,BRANDISH WEAPON,0334 1501 1810 0913,53,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",207,OTHER KNIFE,IC,Invest Cont,761,,,,1600 N  HOBART                       BL,
11-05-2020 00:00,11-02-2020 00:00,912,13,Newton,1362,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0311,0,X,X,102,SIDEWALK,,,IC,Invest Cont,740,,,,4800    AVALON                       BL,
09-02-2020 00:00,09-01-2020 00:00,1500,16,Foothill,1642,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,41,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,KEWEN                        AV,GLAMIS                       ST
09-02-2020 00:00,09-01-2020 00:00,900,10,West Valley,1025,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 1236 1420,0,M,O,719,MEDICAL/DENTAL OFFICES,,,IC,Invest Cont,341,,,,7000    RESEDA                       BL,
09-02-2020 00:00,09-01-2020 00:00,2032,18,Southeast,1881,2,940,EXTORTION,1822 1913 1915 1906 1912 0422 0443 0337 0531 0940,35,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,940,,,,16100    AINSWORTH                    ST,
09-02-2020 00:00,09-01-2020 00:00,2250,1,Central,111,1,310,BURGLARY,0344 1822 2004 1202 0377 1420,67,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,310,,,,900    SUN MUN                      WY,
09-02-2020 00:00,09-01-2020 00:00,2150,2,Rampart,235,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1822 1601,27,F,B,101,STREET,,,IC,Invest Cont,420,,,,VALLEY,ALVARADO
09-02-2020 00:00,08-01-2020 00:00,1200,15,N Hollywood,1529,2,354,THEFT OF IDENTITY,0377 1822,26,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,10800    VICTORY                      BL,
09-02-2020 00:00,08-01-2020 00:00,1600,18,Southeast,1826,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0444 0448 0432 0913,26,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,9400    FIRTH                        BL,
09-02-2020 00:00,08-01-2020 00:00,1230,9,Van Nuys,939,2,624,BATTERY - SIMPLE ASSAULT,416,44,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,13100    VICTORY                      BL,
09-02-2020 00:00,08-01-2020 00:00,1400,16,Foothill,1687,2,354,THEFT OF IDENTITY,0377 1822,58,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,11100    STRATHERN                    ST,
04-10-2020 00:00,04-10-2020 00:00,2150,5,Harbor,529,2,901,VIOLATION OF RESTRAINING ORDER,0913 2038 2004 1813,19,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,901,,,,900    MCFARLAND                    AV,
10-05-2020 00:00,10-05-2020 00:00,230,8,West LA,882,1,480,BIKE - STOLEN,0344 1822 1420,35,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,1900    BELOIT                       AV,
10-05-2020 00:00,10-05-2020 00:00,200,1,Central,111,1,210,ROBBERY,0352 1309 1251 1822 0443 0344 1240,21,F,A,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210,,,,900 N  BROADWAY,
01-02-2020 00:00,01-02-2020 00:00,1830,10,West Valley,1039,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1814 0913,34,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,6700    WOODLEY                      AV,
01-02-2020 00:00,01-02-2020 00:00,930,20,Olympic,2039,2,900,VIOLATION OF COURT ORDER,2000 0913 1813,40,F,W,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,900,,,,2900    LEEWARD                      AV,
01-02-2020 00:00,01-02-2020 00:00,730,6,Hollywood,667,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0554,27,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,1200 N  BRONSON                      AV,
10-09-2020 00:00,10-06-2020 00:00,1740,3,Southwest,328,1,480,BIKE - STOLEN,1822 0344 1251,27,F,I,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,2600 S  SEVERANCE                    ST,
12-04-2020 00:00,12-04-2020 00:00,130,13,Newton,1345,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,26,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,1100 E  35TH                         ST,
07-07-2020 00:00,07-07-2020 00:00,1400,16,Foothill,1612,2,664,"BUNCO, PETTY THEFT",0701 1822 0800,39,F,H,203,OTHER BUSINESS,,,IC,Invest Cont,664,,,,13200    PAXTON                       ST,
07-07-2020 00:00,07-07-2020 00:00,1345,9,Van Nuys,906,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0445 2004 0913 1218,33,F,O,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,VAN NUYS                     BL,WYANDOTTE                    ST
07-07-2020 00:00,07-07-2020 00:00,1800,12,77th Street,1266,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1202 0913,71,F,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,740,,,,8000 S  VERMONT                      AV,
06-08-2020 00:00,07-07-2020 00:00,2230,1,Central,133,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,1212 1822,0,M,O,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,231,,,,SPRING                       ST,2ND                          ST
11-02-2020 00:00,11-02-2020 00:00,1850,18,Southeast,1802,1,761,BRANDISH WEAPON,0334 0603 0913 0432,24,M,H,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,761,,,,100 E  88TH                         PL,
11-02-2020 00:00,11-02-2020 00:00,900,3,Southwest,335,2,624,BATTERY - SIMPLE ASSAULT,1810 1701 1202 0554 0416 0446,74,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,3000    5TH                          AV,
11-02-2020 00:00,11-02-2020 00:00,2040,6,Hollywood,622,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1300 2000 0416 0400 0913,20,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,7200    HILLSIDE                     AV,
12-08-2020 00:00,12-07-2020 00:00,1730,1,Central,138,1,648,ARSON,1414 1420 0345 0329 1822,31,F,A,103,ALLEY,,,IC,Invest Cont,648,,,,300    BOYD                         ST,
12-08-2020 00:00,12-07-2020 00:00,1830,1,Central,182,1,330,BURGLARY FROM VEHICLE,1307 0344 0329 1609 1822,30,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,1200 S  OLIVE                        ST,
12-08-2020 00:00,12-07-2020 00:00,1600,17,Devonshire,1794,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 0444 2021 1810,58,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,18100    CHASE                        ST,
12-06-2020 00:00,12-07-2020 00:00,130,2,Rampart,205,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,37,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,600 N  DILLON                       ST,
04-02-2020 00:00,04-02-2020 00:00,930,15,N Hollywood,1527,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1817 0400 0913 1317 0416,46,M,H,101,STREET,302,BLUNT INSTRUMENT,AO,Adult Other,230,,,,6300    FAIR                         AV,
09-08-2020 00:00,09-06-2020 00:00,700,2,Rampart,216,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,CORONADO                     TR,BELLEVUE                     AV
06-07-2020 00:00,06-07-2020 00:00,1900,10,West Valley,1029,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 0342 0202 1309 0302 1310 0371 0374 1822,28,M,H,101,STREET,101,REVOLVER,AO,Adult Other,230,,,,WOODLEY,VANOWEN                      ST
06-07-2020 00:00,06-07-2020 00:00,1700,13,Newton,1361,2,903,CONTEMPT OF COURT,2000 0913,45,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,903,,,,100 W  51ST                         ST,
07-08-2020 00:00,07-08-2020 00:00,1447,15,N Hollywood,1512,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",,41,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,956,,,,12700    BARBARA ANN                  ST,
07-08-2020 00:00,01-09-2020 00:00,2300,4,Hollenbeck,473,2,860,BATTERY WITH SEXUAL CONTACT,0551 0913,17,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,2000    HOLLENBECK                   DR,
07-11-2020 00:00,07-11-2020 00:00,2245,20,Olympic,2099,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1241 0408 0448 0913 1821 2000 2002,32,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,1900    ARAPAHOE                     ST,
07-11-2020 00:00,07-11-2020 00:00,1200,16,Foothill,1602,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0913 0416 0552 1257,2,M,W,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,627,,,,12400    FILMORE                      ST,
07-11-2020 00:00,07-11-2020 00:00,1350,4,Hollenbeck,415,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 0913,20,M,H,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,3100 N  BROADWAY,
01-04-2020 00:00,01-02-2020 00:00,2000,9,Van Nuys,984,1,330,BURGLARY FROM VEHICLE,0344 1302 1307,58,M,O,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,DICKENS                      ST,CEDROS                       AV
01-04-2020 00:00,01-02-2020 00:00,1600,8,West LA,811,1,330,BURGLARY FROM VEHICLE,0377 0930 0344 1822,38,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,LOS LIONES,SUNSET                       BL
01-04-2020 00:00,04-08-2020 00:00,1630,5,Harbor,509,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344 0385,61,F,H,104,DRIVEWAY,,,IC,Invest Cont,331,,,,24700    PRESIDENT                    AV,
01-04-2020 00:00,04-08-2020 00:00,530,18,Southeast,1849,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1100 1300 1310 0450 0329 1240 0302 0856,35,F,B,101,STREET,102,HAND GUN,AO,Adult Other,230,,,,115TH,CROESUS
01-04-2021 00:00,04-08-2020 00:00,1830,14,Pacific,1407,1,310,BURGLARY,0344 1605,0,X,X,710,OTHER PREMISE,,,IC,Invest Cont,310,,,,3800    HUGHES                       AV,
01-04-2021 00:00,04-08-2020 00:00,1414,10,West Valley,1033,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1402 0416 0913 1814 0319 0444 0429 1218 2004 2000,40,M,H,158,TRANSIENT ENCAMPMENT,304,CLUB/BAT,AO,Adult Other,236,998,,,VICTORY,WILBUR
01-04-2021 00:00,04-08-2020 00:00,2230,13,Newton,1354,2,903,CONTEMPT OF COURT,913,42,F,H,101,STREET,,,AO,Adult Other,903,,,,4000    TRINITY                      ST,
